Investigator,Pack,Card_Code,Card,Index,Score,Mean,Slot,Faction,Decks,Recent Decks
"Parallel ""Skids"" O'Toole",50-tde,06034,Fortuitous Discovery,2,0.4019834480823834,0.03500083520371451,,Survivor,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",50-tde,06034,Fortuitous Discovery,3,0.4019834480823834,0.03500083520371451,,Survivor,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",23-apot,03194,Cheap Shot,2,0.38936740168994294,0.030009165179990818,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",50-tde,06024,Crystallizer of Dreams,2,0.3891573863414427,0.030009165179990818,Accessory,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",44-uad,05234,Decoy,1,0.3843794008234168,0.028651265695790525,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01093,Unexpected Courage,2,0.3778285433461521,0.02829118874781386,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60306,Mauser C96,2,0.3747982502235631,0.025505606200841666,Hand,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",20-ptc,03030,Daring Maneuver,1,0.3673699666922359,0.02579535373595201,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",32-tbb,04155,Hatchet Man,1,0.35995156243949916,0.022492087625580956,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",50-tde,06026,Easy Mark (1 Myriad),1,0.35977544208399587,0.02035632956169577,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",50-tde,06026,Easy Mark (1 Myriad),2,0.35977544208399587,0.02035632956169577,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",50-tde,06026,Easy Mark (1 Myriad),3,0.35977544208399587,0.02035632956169577,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",30-tfa,04026,Decorated Skull: Doom Begets Doom,1,0.3595274208615417,0.02035632956169577,Accessory,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",34-tcoa,04233,Pay Day (1),1,0.3595274208615417,0.02035632956169577,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",28-rtnotz,50006,Hot Streak (2),1,0.3595274208615417,0.02035632956169577,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",20-ptc,03031,Lockpicks (1),1,0.3595274208615417,0.02035632956169577,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60318,Daredevil,2,0.3585340217000913,0.020410521997288534,,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",53-dsm,06197,Practice Makes Perfect,2,0.35769482602083474,0.020410521997288534,,Seeker,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",15-wda,02272,Fine Clothes,1,0.35045797721290317,0.01999625261371911,Body,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60310,Leather Jacket,2,0.3496098847293149,0.017862979895511964,Body,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07034,Keep Faith,1,0.3483733548530682,0.015840028610869354,,Survivor,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07034,Keep Faith,2,0.3483733548530682,0.015840028610869354,,Survivor,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07027,Obfuscation,1,0.3479068762169079,0.015840028610869354,Arcane,Rogue,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07027,Obfuscation,2,0.3479068762169079,0.015840028610869354,Arcane,Rogue,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07037,Tempt Fate,1,0.34718262930725124,0.015840028610869354,,Neutral,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",40-tcu,05042,The Tower • XVI: Circumstances Beyond Your Control,1,0.3416999183050868,0.017500417601857256,Tarot,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",10-dwl,02024,Liquid Courage,1,0.3412334396689265,0.017500417601857256,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",35-tdoy,04268,Colt Vest Pocket,1,0.34115300058908554,0.017904133151111862,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",46-bbt,05319,"""You owe me one!""",1,0.34115300058908554,0.017904133151111862,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",52-tsh,06160,"""Let God sort them out...""",1,0.3409903897167853,0.017904133151111862,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",12-tece,02151,"""I'm outta here!""",2,0.3337761216487825,0.015004582589995409,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",35-tdoy,04274,Thermos,2,0.33345163216789786,0.015004582589995409,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01053,Opportunist,2,0.3328356011971694,0.015004582589995409,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",21-eotp,03117,Desperate Search,1,0.3322212789742089,0.015004582589995409,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",21-eotp,03117,Desperate Search,2,0.3322212789742089,0.015004582589995409,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",11-tmm,02109,Contraband,1,0.3314950644484826,0.015004582589995409,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",90-tskp,09063,Embezzled Treasure,2,0.32840499536785717,0.0,,Rogue,9.200003220453869,9.200003220453869
"Parallel ""Skids"" O'Toole",90-tskp,09071,Stylish Coat (1),2,0.32782334916672984,0.0,Body,Rogue,9.200003220453869,9.200003220453869
"Parallel ""Skids"" O'Toole",90-tskp,09065,Hidden Pocket,2,0.32782334916672984,0.0,,Rogue,9.200003220453869,9.200003220453869
"Parallel ""Skids"" O'Toole",90-tskp,09067,"""I'll take that!""",2,0.32782334916672984,0.0,,Rogue,9.200003220453869,9.200003220453869
"Parallel ""Skids"" O'Toole",90-tskp,09060,Friends in Low Places,2,0.32782334916672984,0.0,,Rogue,9.200003220453869,9.200003220453869
"Parallel ""Skids"" O'Toole",40-tcu,05030,Cunning,2,0.30737142324299493,0.010387055596702,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60316,Sneak By,2,0.30193985813577673,0.007642626305329704,,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60311,Streetwise,2,0.301655696082842,0.007642626305329704,,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",80-eoep,08046,Underworld Support,2,0.2952890075636481,0.0,,Rogue,12.20290701296719,9.200003220453869
"Parallel ""Skids"" O'Toole",80-eoep,08125,In the Thick of It,2,0.2952748507475146,0.0,,Neutral,12.20290701296719,9.200003220453869
"Parallel ""Skids"" O'Toole",80-eoep,08097,Pocket Telescope,2,0.29458168902779674,0.0,Hand,Seeker,12.20290701296719,9.200003220453869
"Parallel ""Skids"" O'Toole",40-tcu,05037,Act of Desperation,2,0.2945457559051209,0.007891220584840151,,Survivor,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",80-eoep,08047,Scout Ahead,2,0.294020893668618,0.0,,Rogue,12.20290701296719,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60304,Reckless,1,0.28700252136654947,0.005095084203553136,,Neutral,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",20-ptc,03029,Sleight of Hand,2,0.28119839674367314,0.004991670023723699,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",34-tcoa,04232,Slip Away,2,0.28113216980385175,0.004991670023723699,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",30-tfa,04034,Dumb Luck,2,0.28061232796148117,0.004991670023723699,,Survivor,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",32-tbb,04155,Hatchet Man,2,0.2802799405758432,0.004991670023723699,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",20-ptc,03030,Daring Maneuver,2,0.28011894987106045,0.005395385572978302,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",30-tfa,04037,Backpack,1,0.27942495453356514,0.005395385572978302,Body,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",30-tfa,04037,Backpack,2,0.27942495453356514,0.005395385572978302,Body,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",44-uad,05234,Decoy,2,0.27920823719184,0.005799101122232904,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",25-bsr,03267,Narrow Escape,1,0.2789812879653058,0.005395385572978302,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60315,Pilfer,2,0.27327157313332107,0.002547542101776568,,Rogue,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",42-wos,05160,Belly of the Beast,2,0.26522118066550016,0.0024958350118618497,,Survivor,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",33-hote,04203,Trench Coat,2,0.2651495612891995,0.0024958350118618497,Body,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",42-wos,05156,Swift Reflexes,2,0.2645706219487393,0.002899550561116452,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01050,Elusive,2,0.2645147186382749,0.002899550561116452,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",35-tdoy,04268,Colt Vest Pocket,2,0.26361655048477134,0.002899550561116452,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",46-bbt,05319,"""You owe me one!""",2,0.26361655048477134,0.002899550561116452,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",10-dwl,02025,Think on Your Feet,1,0.26311979247410017,0.0024958350118618497,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01020,Machete,1,0.2629902959349662,0.002899550561116452,Hand,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01020,Machete,2,0.2629902959349662,0.002899550561116452,Hand,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01022,Evidence!,1,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01022,Evidence!,2,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01024,Dynamite Blast,1,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01024,Dynamite Blast,2,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01025,Vicious Blow,1,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01025,Vicious Blow,2,0.2629902959349662,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01016,.45 Automatic,1,0.2626634634155609,0.002899550561116452,Hand,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01017,Physical Training,1,0.2626634634155609,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01023,Dodge,1,0.2626634634155609,0.002899550561116452,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",70-tic,07037,Tempt Fate,2,0.257460770833492,0.0,,Neutral,13.97365130468313,9.200003220453869
"Parallel ""Skids"" O'Toole",60-ste,60524,"""Look what I found!"" (2)",2,0.24818764485861453,0.0,,Survivor,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",60-win,60304,Reckless,2,0.24721710969991723,0.0,,Neutral,14.452282686625548,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01010,On the Lam,2,0.24111498519524635,0.0,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-aon,90009,On the Lam,2,0.24107011291124755,0.0,,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",22-tuo,03151,Dario El-Amin: Unscrupulous Investor,2,0.24062585577430176,0.0,Ally,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01044,Switchblade,2,0.24055100287965311,0.0,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",21-eotp,03110,Knuckleduster,2,0.2404343943007786,0.0,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",31-tof,04108,Fence (1),2,0.24041232995087086,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01052,Sneak Attack,2,0.24025866560083947,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",45-icc,05277,Small Favor,2,0.24021003830078536,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",40-tcu,05031,The Moon • XVIII: Message from Your Inner Self (1),2,0.24015346660339967,0.0,Tarot,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01086,Knife,2,0.24015346660339967,0.0,Hand,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01045,Burglary,2,0.2400867249779388,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",20-ptc,03031,Lockpicks (1),2,0.23985159423702973,0.0,Hand,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",30-tfa,04026,Decorated Skull: Doom Begets Doom,2,0.2398515942370297,0.0,Accessory,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",34-tcoa,04233,Pay Day (1),2,0.2398515942370297,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",28-rtnotz,50006,Hot Streak (2),2,0.2398515942370297,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",15-wda,02272,Fine Clothes,2,0.23984473052155886,0.0,Body,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",52-tsh,06160,"""Let God sort them out...""",2,0.23980325962190774,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",40-tcu,05042,The Tower • XVI: Circumstances Beyond Your Control,2,0.23979492120129353,0.0,Tarot,Neutral,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",10-dwl,02024,Liquid Courage,2,0.23979492120129353,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",11-tmm,02109,Contraband,2,0.23974060872552874,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",25-bsr,03267,Narrow Escape,2,0.23945806076806175,0.0,,Rogue,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01016,.45 Automatic,2,0.23934122671920777,0.0,Hand,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01017,Physical Training,2,0.23934122671920777,0.0,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",00-core,01023,Dodge,2,0.23934122671920777,0.0,,Guardian,14.751695699424344,9.200003220453869
"Parallel ""Skids"" O'Toole",10-dwl,02025,Think on Your Feet,2,0.23931786042634368,0.0,,Rogue,14.751695699424344,9.200003220453869
Parallel Agnes Baker,53-dsm,06201,Spectral Razor,1,0.9925163495583701,1.0,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,53-dsm,06201,Spectral Razor,2,0.9722676819143343,0.8506363058100059,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01065,Ward of Protection,1,0.9719960006587858,0.8117822213537833,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,51-sfk,06117,Read the Signs,1,0.9656280329031834,0.8252107438454527,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,40-tcu,05032,Deny Existence,1,0.9539970310019431,0.7562223377318614,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01065,Ward of Protection,2,0.9360178320866233,0.6624185271637892,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,40-tcu,05032,Deny Existence,2,0.9312945871542283,0.645451448781406,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,51-sfk,06117,Read the Signs,2,0.9265615006534679,0.6758470496554587,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01012,Heirloom of Hyperborea: Artifact from Another Life,1,0.91187703758251,0.637123604807578,Accessory,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01013,Dark Memory,1,0.91187703758251,0.637123604807578,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,90-tskp,09088,String of Curses,1,0.9072258052051155,0.75,,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09088,String of Curses,2,0.9072258052051155,0.75,,Mystic,4.0,4.0
Parallel Agnes Baker,22-tuo,03153,Storm of Spirits,1,0.8980210911392819,0.6299659646358516,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,22-tuo,03153,Storm of Spirits,2,0.861915730621141,0.5221801672014148,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,70-tic,07032,Promise of Power,1,0.8581997997568084,0.48705945150294067,,Mystic,8.552305047764769,4.0
Parallel Agnes Baker,20-ptc,03034,Astral Travel,1,0.8454377493941453,0.43841228396766724,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01063,Arcane Initiate,1,0.8390462141933878,0.48353066882649903,Ally,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,60-jac,60412,Robes of Endless Night,1,0.8348537066890168,0.46879298600789093,Body,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,46-bbt,05313,Hallowed Mirror,1,0.8328500839831614,0.46717374795418826,Accessory,Guardian,8.70553173114032,4.0
Parallel Agnes Baker,31-tof,04109,Arcane Research,1,0.793358021220388,0.3866678202694435,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,90-tskp,09087,Explosive Ward,1,0.7912132259411567,0.5,,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09087,Explosive Ward,2,0.7912132259411567,0.5,,Mystic,4.0,4.0
Parallel Agnes Baker,00-bad,90018,Heirloom of Hyperborea: Artifact from Another Life,1,0.7889543252420105,0.362876395192422,Accessory,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,00-bad,90019,Dark Memory,1,0.7889543252420105,0.362876395192422,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,46-bbt,05316,Occult Lexicon,1,0.7874249398737184,0.36717958345647167,Hand,Seeker,8.70553173114032,4.0
Parallel Agnes Baker,12-tece,02153,Hypnotic Gaze,1,0.7841196039529077,0.35803699589126453,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01063,Arcane Initiate,2,0.7747814506258829,0.3751347138819898,Ally,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,80-eoep,08125,In the Thick of It,1,0.7525653548744881,0.35720209364162875,,Neutral,7.002903792513321,4.0
Parallel Agnes Baker,60-jac,60416,Voice of Ra,1,0.7438573520157349,0.31177677706118445,,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,31-tof,04109,Arcane Research,2,0.743663199154213,0.31767941415585216,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01089,Guts,1,0.7430903220432034,0.31767941415585216,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01089,Guts,2,0.7430903220432034,0.31767941415585216,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,60-jac,60412,Robes of Endless Night,2,0.7240066355733888,0.30033367116236226,Body,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,70-tic,07032,Promise of Power,2,0.7228759008112609,0.2999074790740582,,Mystic,8.552305047764769,4.0
Parallel Agnes Baker,80-eoep,08059,Down the Rabbit Hole,1,0.7204139205515201,0.31432125618497725,,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,00-core,01093,Unexpected Courage,1,0.7009282678870524,0.25516454423095,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01093,Unexpected Courage,2,0.7009282678870524,0.25516454423095,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,21-eotp,03112,David Renfield: Esteemed Eschatologist,1,0.679726967759302,0.2480069040592236,Ally,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,21-eotp,03112,David Renfield: Esteemed Eschatologist,2,0.679726967759302,0.2480069040592236,Ally,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,12-tece,02153,Hypnotic Gaze,2,0.671213808139794,0.24316750475806617,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,20-ptc,03033,Uncage the Soul,1,0.6553380835746389,0.22326544607770757,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,10-dwl,02028,Rite of Seeking,1,0.6480253563501946,0.22564038008365375,Arcane,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01088,Emergency Cache,1,0.6382108738303417,0.20928345921134295,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01088,Emergency Cache,2,0.6382108738303417,0.20928345921134295,,Neutral,8.70553173114032,4.0
Parallel Agnes Baker,90-tskp,09084,Hallowed Chalice,1,0.6326069656784471,0.25,Hand,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09084,Hallowed Chalice,2,0.6326069656784471,0.25,Hand,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09086,Eldritch Initiation,1,0.6326069656784471,0.25,,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09086,Eldritch Initiation,2,0.6326069656784471,0.25,,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09079,Living Ink,1,0.6326069656784471,0.25,Body,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09079,Living Ink,2,0.6326069656784471,0.25,Body,Mystic,4.0,4.0
Parallel Agnes Baker,90-tskp,09079,Living Ink ,1,0.6310210339569778,0.25,Body,Mystic,4.0,4.0
Parallel Agnes Baker,00-core,01064,Drawn to the Flame,1,0.6273941380313304,0.2044440599101855,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01064,Drawn to the Flame,2,0.6273941380313304,0.2044440599101855,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,70-tic,07029,Sword Cane,1,0.6227076011203976,0.2180921536336327,Hand,Mystic,8.552305047764769,4.0
Parallel Agnes Baker,60-jac,60407,Azure Flame,1,0.620562701008791,0.21531139746570085,Arcane,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,20-ptc,03033,Uncage the Soul,2,0.615584361952287,0.1887712430209119,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,70-tic,07037,Tempt Fate,1,0.6140098179033735,0.18715197242888243,,Neutral,8.552305047764769,4.0
Parallel Agnes Baker,70-tic,07037,Tempt Fate,2,0.6140098179033735,0.18715197242888243,,Neutral,8.552305047764769,4.0
Parallel Agnes Baker,60-jac,60419,Prescient,1,0.5963349710361013,0.17565229662387907,,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,60-jac,60419,Prescient,2,0.5963349710361013,0.17565229662387907,,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,41-tsn,05112,Sign Magick,1,0.5934726288698624,0.18882793615628915,Hand,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,70-tic,07029,Sword Cane,2,0.5802284387487479,0.18297993797081372,Hand,Mystic,8.552305047764769,4.0
Parallel Agnes Baker,70-tic,07020,Hand of Fate,1,0.5800873399362071,0.16868973509148225,,Guardian,8.552305047764769,4.0
Parallel Agnes Baker,80-eoep,08061,Meditative Trance,1,0.5683200026027966,0.17152334982660605,,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,52-tsh,06165,Scrounge for Supplies,1,0.5651877054816923,0.149363694189994,,Survivor,8.70553173114032,4.0
Parallel Agnes Baker,52-tsh,06165,Scrounge for Supplies,2,0.5651877054816923,0.149363694189994,,Survivor,8.70553173114032,4.0
Parallel Agnes Baker,60-jac,60407,Azure Flame,2,0.5487183652352686,0.15509577225669516,Arcane,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,80-eoep,08073,Bandages,1,0.5486016800706278,0.14279790635837125,,Survivor,7.002903792513321,4.0
Parallel Agnes Baker,80-eoep,08073,Bandages,2,0.5486016800706278,0.14279790635837125,,Survivor,7.002903792513321,4.0
Parallel Agnes Baker,80-eoep,08117,Earthly Serenity (1),1,0.5486016800706278,0.14279790635837125,Arcane,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,80-eoep,08117,Earthly Serenity (1),2,0.5486016800706278,0.14279790635837125,Arcane,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,10-dwl,02028,Rite of Seeking,2,0.5481575986157882,0.1402950530977516,Arcane,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,41-tsn,05112,Sign Magick,2,0.5476453943527665,0.1543337330994935,Hand,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,72-def,07153,Radiant Smite (1),1,0.5469243359454615,0.14279790635837125,,Guardian,7.002903792513321,4.0
Parallel Agnes Baker,00-core,01059,Holy Rosary,1,0.5468798655716341,0.1543337330994935,Accessory,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,60-ste,60513,A Test of Will,1,0.546621352330562,0.14098777478519534,,Survivor,8.662758443597635,4.0
Parallel Agnes Baker,42-wos,05158,Sixth Sense,1,0.5461198524857808,0.1543337330994935,Arcane,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,00-core,01060,Shrivelling,1,0.532722991424533,0.14949433379833604,Arcane,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,42-wos,05157,Wither,1,0.5271241413889018,0.14526509200725105,Arcane,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,51-sfk,06116,Scroll of Prophecies,1,0.5238893552212093,0.12332797471536834,Hand,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,33-hote,04197,Olive McBride: Will Try Anything Once,1,0.5221949106284607,0.12332797471536834,Ally,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,41-tsn,05116,Scroll of Secrets,1,0.519094458704527,0.13382151690906244,Hand,Seeker,8.70553173114032,4.0
Parallel Agnes Baker,51-sfk,06116,Scroll of Prophecies,2,0.5185324148557945,0.11909873292428337,Hand,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,11-tmm,02111,Delve Too Deep,1,0.5182632745868304,0.13382151690906244,,Mystic,8.70553173114032,4.0
Parallel Agnes Baker,80-eoep,08061,Meditative Trance,2,0.5149901914677485,0.12864251236995455,,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,80-eoep,08116,Talisman of Protection,1,0.5140850828526309,0.12864251236995455,Arcane,Mystic,7.002903792513321,4.0
Parallel Agnes Baker,60-jac,60408,Clairvoyance,1,0.5137670906820384,0.11543667141487336,Arcane,Mystic,8.662758443597635,4.0
Parallel Agnes Baker,60-jac,60408,Clairvoyance,2,0.5137670906820384,0.11543667141487336,Arcane,Mystic,8.662758443597635,4.0
